"time","m.c_pot.gate_act.n","m.c_sod.gate_act.n","m.c_sod.gate_inact.n","m.l.v","m.c_pot.g","m.c_sod.g","c.v"
0.009053017672557518,0.4922683030289043,0.1795913239539625,0.3094661821525294,-13.372470817766,2.11402437864176,0.2151049970324274,-13.372470817766
0.009063021007002334,0.4923470673812395,0.1805181721553084,0.3092187595322876,-13.44690316195793,2.115377703463266,0.2182779477366767,-13.44690316195793
0.009073024341447147,0.4924282580860781,0.181456000406297,0.3089677830849988,-13.5222684085483,2.116773397731087,0.221517705842301,-13.5222684085483
0.009083027675891963,0.4925119062965274,0.1824050750956645,0.3087132007147684,-13.59859248951084,2.118212059508977,0.2248263445998463,-13.59859248951084
0.009093031010336778,0.4925980490843225,0.183365716802155,0.3084549500955084,-13.67590728765902,2.119694391750875,0.2282061855392463,-13.67590728765902
0.009103034344781593,0.4926867163403458,0.1843381795081988,0.30819298146615,-13.75423723114013,2.121220977066102,0.231659370965799,-13.75423723114013
0.009113037679226409,0.492777942242822,0.1853227563437384,0.3079272376755736,-13.83361102817149,2.122792475089224,0.2351882415077552,-13.83361102817149
0.009123041013671224,0.4928717619796811,0.1863197493637778,0.3076576598868009,-13.91405831228363,2.124409566265324,0.2387952327394473,-13.91405831228363
0.009133044348116039,0.492968211771832,0.1873294697624934,0.3073841875372669,-13.99560966540305,2.126072952400039,0.2424828793225932,-13.99560966540305
0.009143047682560853,0.493067328896436,0.1883522380873434,0.3071067582990898,-14.07829664093489,2.127783357216888,0.2462538193227404,-14.07829664093489
0.009153051017005668,0.4931691529606273,0.1893883973416259,0.3068253058045587,-14.16215334588423,2.129541548520314,0.2501108479496453,-14.16215334588423
0.009163054351450484,0.4932737276462536,0.1904383309418337,0.3065397565298272,-14.24721861023345,2.131348368589845,0.2540569931567801,-14.24721861023345
0.009173057685895297,0.4933810917637408,0.19150237048358,0.3062500457851722,-14.33352482711928,2.133204579810498,0.2580951662498343,-14.33352482711928
0.009183061020340113,0.4934912880371403,0.1925808862638018,0.3059561020163558,-14.42110889994704,2.135111016560446,0.2622285106280463,-14.42110889994704
0.009193064354784928,0.4936043605012694,0.1936742604271729,0.3056578514582808,-14.51000899125547,2.137068540489314,0.2664603050535592,-14.51000899125547
0.009203067689229743,0.4937203545331129,0.1947828872640047,0.3053552180807327,-14.60026455593507,2.139078041278629,0.2707939699085957,-14.60026455593507
0.009213071023674559,0.4938393168832275,0.1959071735081457,0.3050481235341221,-14.69191637444637,2.141140437413356,0.2752330737342362,-14.69191637444637
