"time","m.c_pot.gate_act.n","m.c_sod.gate_act.n","m.c_sod.gate_inact.n","m.c_pot.g","m.c_sod.g"
0.0008502834278092697,0.6749868313117988,0.995977190297603,0.255100393645468,7.472805881164158,30.24409210675498
0.0008602867622540848,0.6773496104268572,0.9959931573092797,0.2525721955308959,7.5779902506462,29.94579517151707
0.0008702900966988996,0.6796757694402515,0.9959999096038495,0.250069515413386,7.682625277700891,29.64967215434404
0.0008802934311437145,0.6819657401857777,0.995997833166116,0.2475921126383791,7.786687240901186,29.35575350913578
0.0008902967655885295,0.684219951480403,0.9959872603171488,0.2451397494272949,7.890153204470097,29.06406352395002
0.0009003001000333444,0.6864388286133521,0.9959685000402185,0.2427121908300416,7.993000992327224,28.77462321140492
0.0009103034344781594,0.6886227935209842,0.9959418217741183,0.2403092047345018,8.095209192281825,28.48744904972431
0.0009203067689229743,0.6907722645928855,0.99590746422939,0.2379305618453794,8.196757142515885,28.20255392636739
0.0009303101033677893,0.6928876566169606,0.9958656384213198,0.2355760356721246,8.297624923568026,27.91994754686987
0.0009403134378126041,0.6949693807771254,0.995816530039314,0.23324540251926,8.397793352112622,27.63963676979786
0.0009503167722574191,0.6970178441307627,0.9957603083788482,0.2309384414529485,8.497243948794198,27.36162646474844
0.000960320106702234,0.6990334498340811,0.9956971258389985,0.2286549343017176,8.595958940979589,27.08591955722358
0.0009703234411470489,0.7010165969320559,0.9956271229125484,0.2263946656372981,8.693921244002293,26.81251751536323
0.0009803267755918639,0.7029676805934755,0.9955504137810675,0.2241574227858941,8.791114463687631,26.5414192627475
0.0009903301100366788,0.7048870957999208,0.9954668930433554,0.2219429960963928,8.887523073233446,26.27260602748381
0.001000333444481494,0.7067752280868385,0.9953767129691408,0.2197511782453746,8.983131940405563,26.00607955358525
0.001010336778926309,0.7086324606869145,0.9952799113369354,0.2175817647622955,9.077926672264972,25.7418322662089
0.001020340113371124,0.7104591725264872,0.9951765129598732,0.2154345538742256,9.171893504605555,25.4798555136235
0.001030343447815939,0.7122557381443437,0.9950665316582319,0.2133093464935925,9.265019286260502,25.22013977223484
0.001040346782260754,0.714022531189625,0.994949871172263,0.2112059464829622,9.357291650562567,24.9626672672158
0.001050350116705568,0.7157599170690222,0.9948265324557374,0.2091241600799348,9.448698621652092,24.70742777237134
0.001060353451150383,0.7174682576960189,0.9946964792559595,0.207063796258782,9.539228847222295,24.4544083692574
0.001070356785595198,0.7191479107686921,0.994559658185476,0.2050246666685771,9.628871548964671,24.20359504749197
0.001080360120040013,0.7207992294693965,0.9944160068814564,0.2030065856039788,9.717616493923602,23.95497335506287
0.001090363454484828,0.7224225655643395,0.9942653924607502,0.2010093702570213,9.805454149611487,23.70852405776495
0.001100366788929643,0.7240182642715673,0.9941077138845579,0.1990328402852579,9.892375395823565,23.46423059148817
0.001110370123374458,0.7255866654187868,0.9939428790781948,0.1970768179022848,9.978371571164377,23.22207734885861
0.001120373457819273,0.7271281052091136,0.9937707699456394,0.195141128018756,10.06343455572055,22.98204723301445
0.001130376792264088,0.7286429153346812,0.9935912601942246,0.1932255981631316,10.14755670965379,22.74412296108192
0.001140380126708903,0.73013142471857,0.9934041910031025,0.1913300586164015,10.23073095717207,22.50828545001506
0.001150383461153718,0.7315939579897993,0.9932093930431809,0.1894543422834058,10.31295068977934,22.27451539032501
0.001160386795598533,0.7330308331140744,0.9930067204752261,0.187598284496088,10.3942096184515,22.04279551574837
0.001170390130043348,0.7344423647229614,0.9927960040984262,0.1857617232761915,10.47450194620343,21.81310745818573
0.001180393464488163,0.7358288630021528,0.9925770675067872,0.1839444992399018,10.55382229249734,21.58543286283667
0.001190396798932978,0.7371906345657115,0.9923497144857926,0.1821464556682491,10.63216573003367,21.35975259885991
0.001200400133377792,0.7385279831835173,0.9921137185878165,0.1803674385647471,10.70952781470617,21.1360461571353
0.001210403467822608,0.7398412053103689,0.9918688898585949,0.1786072962610304,10.78590431375221,20.91429591462668
0.001220406802267422,0.7411305942959746,0.9916150127265193,0.1768658797773036,10.86129143452938,20.69448315852935
0.001230410136712237,0.7423964391673383,0.9913518644455823,0.1751430427108551,10.9356857413537,20.47658928957204
0.001240413471157052,0.7436390249157867,0.9910792105464958,0.1734386412508062,11.00908415925863,20.26059555735687
0.001250416805601867,0.7448586346209296,0.9907967688079887,0.1717525343232604,11.08148408764925,20.04648091680842
0.001260420140046682,0.7460555438682583,0.9905043052932804,0.1700845831893945,11.15288305687326,19.83422788844938
0.001270423474491497,0.7472300253144185,0.9902015564842056,0.1684346517639113,11.22327898491915,19.62381780283093
0.001280426808936312,0.7483823474665079,0.9898882505705436,0.1668026065227582,11.29267009283089,19.41523212218019
0.001290430143381127,0.7495127746954304,0.9895641075911052,0.1651883164984491,11.3610548929604,19.20845246068594
0.001300433477825942,0.7506215693743179,0.9892288103363961,0.1635916533244743,11.42843230677174,19.00345892432863
0.001310436812270757,0.7517089874307212,0.9888820658700767,0.1620124911275717,11.4948013833091,18.80023370496752
0.001320440146715572,0.7527752815020368,0.9885235624388391,0.1604507065956286,11.56016147773511,18.59875856908501
0.001330443481160387,0.7538207003728907,0.9881529775381611,0.1589061789596992,11.62451220566472,18.39901534748612
0.001340446815605202,0.7548454889038274,0.987769979218307,0.1573787899873704,11.68785342715982,18.20098602314254
0.001350450150050017,0.7558498891366772,0.9873742198754146,0.1558684238950684,11.7501853039124,18.00465239330525
0.001360453484494832,0.7568341384969931,0.9869653466903529,0.15437496748395,11.81150817695847,17.80999667926474
0.001370456818939646,0.7577984704247979,0.9865429981416796,0.1528983100887646,11.87182259405428,17.61700133195643
0.001380460153384461,0.7587431148761866,0.9861068012592024,0.1514383435366622,11.93112933000826,17.42564888939352
0.001390463487829276,0.7596682981030572,0.9856563730173541,0.1499949621616018,11.98942936228927,17.23592206623889
0.001400466822274091,0.7605742433684877,0.9851913166298144,0.1485680625085284,12.04672390574177,17.04780353770805
0.001410470156718906,0.7614611703060904,0.9847112250910239,0.1471575436144228,12.10301436218566,16.86127617353235
0.001420473491163721,0.7623292942759926,0.984215684735729,0.1457633072907875,12.15830226906797,16.67632326035459
0.001430476825608536,0.763178827519291,0.98370426918708,0.1443852576410338,12.21258936255652,16.49292814093422
0.001440480160053351,0.7640099788210379,0.9831765412754588,0.1430233012123623,12.26587754649587,16.31107434169745
0.001450483494498166,0.7648229535489141,0.9826320529495749,0.1416773469878211,12.31816888527408,16.1307455761882
0.001460486828942981,0.7656179536918964,0.9820703451875609,0.1403473063783645,12.36946559688286,15.95192574810764
0.001470490163387796,0.7663951778989314,0.9814909479080672,0.1390330932149122,12.41977004617091,15.77459895393914
0.001480493497832611,0.7671548215176034,0.9808933798813582,0.1377346237404075,12.46908473828927,15.59874948515546
0.001490496832277426,0.767897076632806,0.9802771486404077,0.1364518166018766,12.51741231232821,15.42436183000476
0.001500500166722241,0.7686221318712722,0.9796417465861926,0.1351845925027314,12.56475551983417,15.25142045879121
0.001510503501167056,0.7693301714736931,0.9789866351881741,0.1339328727922968,12.61111715523808,15.07990895068502
0.001520506835611871,0.7700213787124437,0.978311299819606,0.132696584361114,12.65650027116659,14.90981310601088
0.001530510170056685,0.7706959327753257,0.9776151983874521,0.1314756550549783,12.70090796680232,14.74111802267813
0.001540513504501501,0.7713540097487487,0.9768977765958408,0.1302700150375483,12.74434344402463,14.57380897662257
0.001550516838946315,0.7719957826544805,0.9761584678259717,0.1290795967796201,12.78681000202241,14.40787142047153
0.00156052017339113,0.7726214214864005,0.9753966930160204,0.1279043350484013,12.82831103208799,14.24329098183477
0.001570523507835945,0.7732310932472497,0.9746118605410465,0.1267441668967861,12.86885001259004,14.0800534612179
0.00158052684228076,0.7738249619853832,0.9738033660928986,0.1255990316526289,12.90843050412379,13.91814482955469
0.001590530176725575,0.7744031888315224,0.9729705925601204,0.1244688709080192,12.94705614483657,13.75755122535602
0.00160053351117039,0.7749659375825521,0.9721128564485352,0.1233536199020536,12.98473101769447,13.59825575928569
0.001610536845615205,0.7755133623002491,0.9712295276318399,0.1222532268082847,13.02145881471855,13.4402457417606
0.00162054018006002,0.7760456152938108,0.9703199526545869,0.121167640395754,13.05724336260961,13.28350801640142
0.001630543514504835,0.7765628472224074,0.9693834539779185,0.120096809916169,13.09208862395207,13.12802894413912
0.00164054684894965,0.7770652061082187,0.9684193397254813,0.119040686681523,13.12599862495905,12.97379499460351
0.001650550183394465,0.777552837378118,0.967426903515792,0.1179992240457151,13.1589774521692,12.82079274030554
0.00166055351783928,0.7780258839053561,0.9664054242946031,0.1169723773861717,13.19102924930141,12.66900885054538
0.001670556852284095,0.7784844862529412,0.965354140319949,0.1159600956335008,13.22215822796759,12.518428167078
0.00168056018672891,0.7789287824245041,0.9642722862632059,0.1149623334398205,13.25236864516089,12.36903651259292
0.001690563521173724,0.7793589078097163,0.9631591053779635,0.1139790551943649,13.28166479394784,12.22082155494624
0.001700566855618539,0.7797749955402741,0.9620138090547903,0.1130102218344981,13.31005102228081,12.07376981236593
0.001710570190063354,0.780177176409544,0.9608355922929362,0.1120557959413329,13.33753172232554,11.92786781735075
0.00172057352450817,0.7805655789146061,0.9596236334867609,0.1111157417063297,13.36411132823011,11.78310210809448
0.001730576858952984,0.7809403292982959,0.958377094212163,0.110190024897896,13.38979431403139,11.6394592198348
0.001740580193397799,0.7813015489012658,0.95709512284341,0.1092786089143262,13.4145850069532,11.49692540243068
0.001750583527842614,0.7816493527582403,0.9557768563982952,0.1083814526469253,13.43848748491819,11.35548646554076
0.001760586862287429,0.7819838638240854,0.9544214001272235,0.1074985310829638,13.46150654980174,11.21512921325844
0.001770590196732244,0.7823051981622449,0.9530278484504312,0.1066298136617481,13.48364670630293,11.07583992382102
0.001780593531177059,0.7826134695853528,0.9515952781962846,0.1057752709316839,13.50491247583831,10.93760480942589
0.001790596865621874,0.7829087896859623,0.9501227484038193,0.1049348745004146,13.52530839439985,10.80041000687983
0.001800600200066689,0.7831912678672753,0.9486093001252764,0.104108596984961,13.54483901053403,10.66424156840572
0.001810603534511504,0.7834610112609637,0.9470539553234529,0.1032964120359364,13.56350887562059,10.52908543000278
0.001820606868956319,0.783718122341767,0.945455697303887,0.1024982958728393,13.581322374568,10.39492692601141
0.001830610203401134,0.7839627052717927,0.9438135211338817,0.1017142230920424,13.59828416137398,10.2617520464138
0.001840613537845949,0.784194860569835,0.9421263904621067,0.1009441701343984,13.61439878649993,10.12954634597737
0.001850616872290764,0.7844146866581063,0.9403932494750897,0.1001881142407728,13.62967080028652,9.998295245111649
0.001860620206735579,0.7846222798893837,0.9386130226710094,0.09944603340453505,13.64410475135602,9.867984022417776
0.001870623541180393,0.7848177345741508,0.9367846146334891,0.09871790632405109,13.65770518512019,9.738597807732571
0.001880626875625208,0.7850011430077419,0.9349069098053875,0.09800371235517431,13.67047664239177,9.610121575721143
0.001890630210070023,0.7851725880960645,0.932978721825258,0.09730342225266972,13.68242314218858,9.482537704533522
0.001900633544514838,0.7853321588510978,0.9309988987109761,0.09661701737307138,13.69354925783681,9.35583112775546
0.001910636878959653,0.7854799415911734,0.928966262482451,0.09594447864214294,13.70385950170909,9.229986354698188
0.001920640213404468,0.7856160191037695,0.9268796030452692,0.09528578543168698,13.71335826371783,9.104987202280928
0.001930643547849283,0.7857404720648993,0.9247376874520183,0.09464091724468741,13.7220499073997,8.98081725836291
0.001940646882294098,0.7858533790528492,0.9225392595847086,0.09400985365111478,13.72993876818242,8.857459879348511
0.001950650216738913,0.7859548129992017,0.9202830192043283,0.09339257359082338,13.73702890266896,8.734897542367465
0.001960653551183728,0.7860448368015488,0.9179675961454499,0.09278905452752431,13.74332377887451,8.613111091393833
0.001970656885628543,0.7861235272058202,0.9155916882297687,0.09219927662479507,13.74882794383745,8.492084054999713
0.001980660220073358,0.7861909515384413,0.9131539261170127,0.09162321854596249,13.75354539489672,8.37179840371425
0.001990663554518173,0.7862471746580514,0.9106529131675771,0.09106085862242554,13.75748006333111,8.252235832436886
0.002000666888962988,0.7862922589421529,0.9080872249680773,0.09051217478464892,13.76063581134588,8.133377766429179
0.002010670223407802,0.7863262642737597,0.9054554088569019,0.08997714449315619,13.76301642916378,8.015205369415842
0.002020673557852618,0.7863492546649676,0.9027559025686428,0.08945576354536369,13.764626096924,7.897699097625657
0.002030676892297432,0.7863612856460759,0.8999871872799285,0.08894801017838237,13.7654684999967,7.780839608543414
0.002040680226742247,0.7863624095893871,0.89714772209357,0.08845386017921676,13.76554719990067,7.66460737815891
0.002050683561187062,0.7863526782727995,0.8942359121600757,0.08797329414475702,13.7648658122372,7.548982547631811
0.002060686895631877,0.7863321412037035,0.8912501284664123,0.08750629268379384,13.763427887836,7.433945061109478
0.002070690230076692,0.7863008456235375,0.8881887071433114,0.08705283639894509,13.76123691165965,7.319474688096438
0.002080693564521507,0.7862588327277149,0.8850499167729021,0.08661290626958008,13.75829603689948,7.20555030039459
0.002090696898966322,0.7862061279378366,0.8818318754074926,0.08618648466492837,13.75460740326278,7.092148045227336
0.002100700233411137,0.7861427778512776,0.8785328622530404,0.08577355141152782,13.75017472217559,6.979248663838717
0.002110703567855952,0.7860688162953516,0.8751510299204256,0.08537408737233589,13.74500089963284,6.866830776350732
0.002120706902300767,0.7859842741781355,0.8716844869845337,0.0849880733854038,13.73908872501964,6.754872897208884
0.002130710236745582,0.7858891794491725,0.86813129692077,0.08461549025044962,13.73244086769503,6.64335347528426
0.002140713571190397,0.7857835555963306,0.8644894177136146,0.08425632726688745,13.72505977142288,6.532250256134978
0.002150716905635212,0.7856674210520476,0.8607566783216415,0.08391058545941271,13.71694761270563,6.421540117856671
0.002160720240080027,0.7855407956101874,0.8569310392742353,0.08357823984921615,13.70810674877185,6.311202112268756
0.002170723574524842,0.7854036937744564,0.8530103236199514,0.08325927806802019,13.69853925263099,6.201214426942286
0.002180726908969657,0.7852561266990419,0.8489922961073976,0.0829536887783346,13.68824704873439,6.091555385178663
0.002190730243414471,0.7850981021362375,0.844874661591773,0.08266146173642008,13.67723190947487,5.982203510675265
0.002200733577859286,0.7849296258060143,0.8406550156115163,0.0823825933408516,13.66549555085241,5.873136985909015
0.002210736912304101,0.7847507003680562,0.8363308756107924,0.08211708293182846,13.65303956103026,5.764334178947538
0.002220740246748917,0.7845613226718944,0.8318997700816565,0.08186492244768884,13.63986520953156,5.655774866088575
0.002230743581193731,0.7843614872366014,0.8273591181623949,0.08162611011396005,13.62597369030885,5.547438795384489
0.002240746915638546,0.7841511850632302,0.8227062662284047,0.08140064612696805,13.61136603981704,5.439306275956255
0.002250750250083361,0.7839304035924185,0.8179384859631491,0.08118853275528966,13.59604313503285,5.331358274991014
0.002260753584528176,0.7836991276457004,0.813052966597083,0.08098977574425366,13.58000575980622,5.22357649275529
0.002270756918972991,0.7834573380918702,0.8080468206338672,0.08080438270697762,13.56325451344805,5.115943510104317
0.002280760253417806,0.7832050113743125,0.8029170844722449,0.08063236265586779,13.54578977951174,5.008442917216369
0.002290763587862621,0.7829421207605236,0.7976607088177128,0.08047372781538351,13.52761181394639,4.901059399940274
0.002300766922307436,0.7826686364257007,0.7922745680184015,0.08032849370679852,13.5087207523823,4.793779074156078
0.002310770256752251,0.7823845282413998,0.7867554979409178,0.0801966821349217,13.48911680404997,4.686590488004762
0.002320773591197066,0.782089757830805,0.7811001825122125,0.08007831324233186,13.46879970512814,4.579482255389767
0.002330776925641881,0.7817842850204286,0.7753052432419496,0.07997341222708435,13.4477691664913,4.472445278843688
0.002340780260086695,0.7814680660902149,0.7693672131076308,0.07988200770669171,13.42602475492535,4.36547235043628
0.00235078359453151,0.7811410554618003,0.7632826844329196,0.079804134255202,13.40356601129107,4.258560949365854
0.002360786928976325,0.7808032029262429,0.7570480649534829,0.07973982863819047,13.38039226216531,4.151708997271408
0.00237079026342114,0.7804544545793136,0.7506596595546476,0.07968913128600168,13.35650268687487,4.044916595443375
0.002380793597865955,0.7800947534313355,0.7441137234215603,0.07965208730717793,13.33189636193198,3.938187139309835
0.00239079693231077,0.7797240465511809,0.7374066766062578,0.07962874897329465,13.30657275129635,3.83153092459355
0.002400800266755585,0.7793422731989341,0.7305347164934576,0.0796191714310803,13.28053089659288,3.724958835440067
0.0024108036012004,0.7789493693827689,0.7234939662064652,0.07962341456233896,13.25376973230863,3.618485065914933
0.002420806935645215,0.7785452757627243,0.716280784479511,0.07964154514031697,13.22628862584626,3.51213195953539
0.00243081027009003,0.7781299292592313,0.7088914263107703,0.07967363503680275,13.19808680699308,3.405924756932833
0.002440813604534845,0.7777032644604461,0.7013221002506722,0.07971976168981394,13.16916346650236,3.299892650456896
0.00245081693897966,0.7772652179028171,0.693569240303108,0.07978000796958191,13.13951804813893,3.19407267457807
0.002460820273424475,0.7768157256118873,0.6856293024323772,0.07985446310036853,13.10915008285068,3.088506720509357
0.00247082360786929,0.7763547233789596,0.6774987762870797,0.07994322287149085,13.07805920896046,2.983241720862628
0.002480826942314105,0.7758821502262041,0.6691744718090475,0.08004638908516781,13.04624540661055,2.878333325506833
0.002490830276758919,0.775397946326571,0.6606533343377571,0.08016407018615068,13.01370885731784,2.773843147204178
0.002500833611203734,0.7749020529589202,0.6519324307707056,0.08029638150188588,12.98044994134698,2.66983841767184
0.002510836945648549,0.7743944177987663,0.6430093205628756,0.0804434450806029,12.94646959185793,2.566396249975826
0.002520840280093364,0.7738749921295717,0.6338818580127016,0.08060539004755969,12.91176910550906,2.463600574196482
0.00253084361453818,0.7733437301577802,0.6245481423289921,0.08078235282831929,12.87635009517341,2.361541091778391
0.002540846948982994,0.7728005979979287,0.6150071561585509,0.0809744743655155,12.84021508573486,2.260319809449246
0.002550850283427809,0.7722455647024596,0.6052581006662177,0.08118190455695236,12.80336691127061,2.160042587829349
0.002560853617872624,0.7716786088516476,0.595300890448644,0.08140479885221044,12.76580914919392,2.060823746784453
0.002570856952317439,0.7710997203103436,0.5851363480284758,0.081643314816904,12.7275462292656,1.962786697113576
0.002580860286762254,0.7705088975406972,0.5747658630740419,0.08189761951391576,12.6885832478465,1.866059225452148
0.002590863621207069,0.7699061520866233,0.5641919167837117,0.08216787883715324,12.6489262554453,1.770777116225671
0.002600866955651884,0.769291508027711,0.5534179270369178,0.08245426315353592,12.60858220985416,1.677080969461049
0.002610870290096699,0.7686650032607734,0.5424483669198652,0.08275694473472926,12.56755904877323,1.58511550101558
0.002620873624541514,0.7680266914187864,0.5312889873216046,0.08307609071529873,12.52586580223443,1.49502942156921
0.002630876958986329,0.7673766418950565,0.5199467341111677,0.08341187149146018,12.48351257925337,1.406972715382361
0.002640880293431143,0.7667149416552539,0.5084299442084351,0.08376444733238789,12.44051066985999,1.321095871209959
0.002650883627875958,0.7660416961190861,0.4967484073246142,0.08413397558335603,12.39687258443043,1.237548155510238
