"time","VV","h","m","n","gK","gNa","v"
17.65,-10.19353891547608,0.2903808934451144,0.1411228247814262,0.4900577838864484,2.076307476348106,0.09793570769979455,-10.19353891547608
17.66,-10.23672921740058,0.290326238349175,0.1416651256701991,0.4900341184997136,2.075906437435124,0.09905043492239855,-10.23672921740058
17.67,-10.28010980635391,0.2902696861862308,0.1422104977606149,0.4900119057487695,2.075530068070264,0.1001792783851198,-10.28010980635391
17.68,-10.32368463648449,0.2902112286437669,0.1427589858449443,0.4899911503025412,2.075178437301492,0.101322482088967,-10.32368463648449
17.69,-10.36745773959472,0.2901508572230877,0.1433106356116558,0.4899718569568572,2.074851616947305,0.1024802958744514,-10.36745773959472
17.7,-10.41143322632966,0.2900885632364926,0.1438654936588644,0.4899540306363519,2.074549681634573,0.1036529755771336,-10.41143322632966
17.71,-10.45561528736593,0.2900243378044499,0.1444236075077841,0.4899376763963696,2.074272708836718,0.1048407831870623,-10.45561528736593
17.72,-10.50000918473833,0.2899581714857505,0.1449850348014769,0.4899227996611882,2.074020782913923,0.1060440070327196,-10.50000918473833
17.73,-10.5446194953667,0.2898900549262066,0.1455498270128482,0.4899094058064127,2.073793988047144,0.1072629268956167,-10.5446194953667
17.74,-10.58945019348844,0.2898199788257106,0.1461180302117776,0.4898975001802692,2.073592408607061,0.1084978152725965,-10.58945019348844
17.75,-10.63450593174985,0.2897479334609805,0.1466896969519543,0.4898870884109885,2.073416134366241,0.1097489634927884,-10.63450593174985
17.76,-10.67979146087763,0.2896739088982886,0.1472648808897161,0.489878176269916,2.073265258188568,0.1110166702389472,-10.67979146087763
17.77,-10.72531163135284,0.2895978949904564,0.1478436368020005,0.4898707696735306,2.073139876071453,0.1123012417541587,-10.72531163135284
17.78,-10.77107139508465,0.2895198813738492,0.1484260206042952,0.4898648746854636,2.073040087188428,0.113602992053984,-10.77107139508465
17.79,-10.81707580708403,0.2894398574653712,0.149012089368587,0.4898604975185174,2.072965993932133,0.1149222431441877,-10.81707580708403
17.8,-10.86333002713769,0.2893578124594595,0.1496019013413135,0.4898576445366846,2.072917701957709,0.1162593252442166,-10.86333002713769
17.81,-10.90983932148171,0.2892737353250801,0.1501955159613117,0.4898563222571671,2.072895320226597,0.1176145770165697,-10.90983932148171
17.82,-10.95660906447544,0.2891876148027209,0.1507929938777698,0.4898565373523945,2.072898961050763,0.1189883458022441,-10.95660906447544
17.83,-11.00364562330635,0.2890994372290424,0.1513944060724908,0.4898582980916242,2.072928764504796,0.1203810086756823,-11.00364562330635
17.84,-11.05095563521686,0.2890091883160842,0.1519998264085795,0.4898616131619143,2.072984878481799,0.1217929562707729,-11.05095563521686
17.85,-11.09854386605319,0.2889168584205634,0.1526093095521313,0.4898664881762677,2.073067399598977,0.1232245419153026,-11.09854386605319
17.86,-11.14641631211507,0.2888224349141233,0.1532229229539249,0.4898729307297794,2.073176458793325,0.1246761548543537,-11.14641631211507
17.87,-11.19457910243699,0.2887259048849462,0.1538407355323068,0.4898809486093463,2.073312191031023,0.1261481948162355,-11.19457910243699
17.88,-11.24303850111758,0.2886272551331333,0.1544628176979,0.4898905497967564,2.07347473537315,0.1276410723222516,-11.24303850111758
17.89,-11.29180090964924,0.2885264721660875,0.1550892413783168,0.4899017424717749,2.073664235041962,0.1291552090051041,-11.29180090964924
17.9,-11.34087286924745,0.288423542193895,0.1557200800428671,0.4899145350152341,2.073880837487801,0.1306910379361664,-11.34087286924745
17.91,-11.39026106318039,0.2883184511247066,0.1563554087272708,0.4899289360121197,2.074124694456586,0.1322490039619098,-11.39026106318039
17.92,-11.43997231909831,0.2882111845601191,0.1569953040583672,0.4899449542546592,2.074395962057969,0.1338295640497363,-11.43997231909831
17.93,-11.49001464942969,0.2881017250859716,0.1576398556439646,0.4899626004226065,2.074694829241771,0.1354332156645301,-11.49001464942969
17.94,-11.54039709656704,0.2879900526771502,0.1582891643770847,0.4899818868324337,2.075021513583343,0.1370604939327111,-11.54039709656704
17.95,-11.59112548437461,0.2878761557680898,0.1589432959210962,0.4900028205723979,2.075376145015767,0.1387118564483492,-11.59112548437461
17.96,-11.64220752170054,0.2877600179574996,0.1596023365840689,0.4900254117475724,2.075758905494526,0.1403878210408995,-11.64220752170054
17.97,-11.69365110103782,0.287641622442494,0.1602663746910878,0.4900496707303293,2.076169982452986,0.1420889205685673,-11.69365110103782
17.98,-11.74546430201369,0.2875209520109525,0.160935500621664,0.4900756081653018,2.076609568907946,0.1438157033957622,-11.74546430201369
17.99,-11.79765539487892,0.2873979890338796,0.161609806847142,0.4901032349743463,2.077077863566108,0.1455687338847901,-11.79765539487892
18,-11.8502328439972,0.287272715457764,0.1622893879681102,0.4901325623615035,2.077575070931519,0.1473485929022605,-11.8502328439972
18.01,-11.9032053113344,0.2871451127969393,0.1629743407518088,0.490163601817961,2.078101401414005,0.1491558783406581,-11.9032053113344
18.02,-11.9565816599479,0.287015162125943,0.1636647641695393,0.4901963651270148,2.078657071438647,0.150991205655585,-11.9565816599479
18.03,-12.01037177639149,0.286882844567188,0.1643607657085302,0.4902308640746698,2.079242298562333,0.1528552261887765,-12.01037177639149
18.04,-12.06458723319972,0.2867481416819073,0.1650624664585064,0.4902671102177238,2.079857297560229,0.1547486428787672,-12.06458723319972
18.05,-12.11923593600231,0.2866110322227744,0.1657699601090385,0.4903051168140937,2.080502313206942,0.1566720940530673,-12.11923593600231
18.06,-12.1743278826021,0.2864714956074625,0.1664833570857506,0.4903448967589141,2.081177585294105,0.1586262785510744,-12.1743278826021
18.07,-12.22987331942571,0.2863295107938445,0.1672027704358864,0.4903864632534233,2.081883360006431,0.160611916625562,-12.22987331942571
18.08,-12.28588274631675,0.2861850562731418,0.1679283158757087,0.490429829809456,2.082619890029649,0.1626297506494683,-12.28588274631675
18.09,-12.34236692132937,0.2860381100630724,0.168660111837901,0.4904750102539366,2.083387434659687,0.1646805458450244,-12.34236692132937
18.1,-12.39933686552151,0.2858886497010004,0.169398279518967,0.4905220187333716,2.084186259913086,0.1667650910359678,-12.39933686552151
18.11,-12.45680386774832,0.2857366522370829,0.1701429429266316,0.4905708697183441,2.085016638638757,0.1688841994236459,-12.45680386774832
18.12,-12.51478027439282,0.2855820922784928,0.1708942371188795,0.4906215792261034,2.085878871346031,0.1710387328162845,-12.51478027439282
18.13,-12.57328129051089,0.285424937522389,0.1716523269981556,0.4906741676127133,2.086773333774538,0.173229657452745,-12.57328129051089
18.14,-12.63231698358046,0.2852651686149274,0.1724173238595365,0.4907286471611896,2.087700265835077,0.1754578053326929,-12.63231698358046
18.15,-12.69190019508251,0.2851027595125778,0.1731893679536944,0.4907850343560771,2.088659980364465,0.1777241102899852,-12.69190019508251
18.16,-12.7520441052864,0.2849376835335895,0.1739686030702726,0.4908433461014358,2.089652798874459,0.1800295367262245,-12.7520441052864
18.17,-12.81276224020434,0.2847699133457744,0.1747551766078397,0.490903599728688,2.090679051732969,0.1823750806895761,-12.81276224020434
18.18,-12.87406847854625,0.2845994209542882,0.1755492396438467,0.4909658130044652,2.091739078347282,0.1847617709900032,-12.87406847854625
18.19,-12.93597705867442,0.284426177689413,0.1763509470045835,0.491030004138456,2.092833227349308,0.1871906703522515,-12.93597705867442
18.2,-12.99850577733335,0.2842501471817753,0.1771604891504029,0.4910961962185963,2.093961932293105,0.1896629741104492,-12.99850577733335
18.21,-13.06166964782043,0.2840712992988725,0.1779780289616869,0.4911644084124535,2.0951255617413,0.1921798199525219,-13.06166964782043
18.22,-13.1254836404146,0.2838896041272119,0.1788037290557735,0.4912346597667034,2.096324484028568,0.1947423701228331,-13.1254836404146
18.23,-13.18996413266869,0.2837050287889747,0.1796377662439475,0.4913069712170456,2.097559101623868,0.1973518574005651,-13.18996413266869
18.24,-13.25512797043842,0.2835175395080657,0.1804803221725111,0.4913813642839476,2.098829828963294,0.2000095579244676,-13.25512797043842
18.25,-13.32099247849741,0.2833271015898541,0.1813315834292258,0.4914578610855685,2.100137092741956,0.2027167928434994,-13.32099247849741
18.26,-13.38757547115173,0.2831336794009141,0.1821917416497494,0.491536484350684,2.101481332209075,0.2054749300271545,-13.38757547115173
18.27,-13.45489595370455,0.2829372357143313,0.1830609994718337,0.4916172578349171,2.102863006366876,0.2082854053314156,-13.45489595370455
18.28,-13.5229752579718,0.2827377306564028,0.1839395801635831,0.4917002069903629,2.104282605531587,0.2111497573107628,-13.5229752579718
18.29,-13.59183152438786,0.2825351267634246,0.1848276809333568,0.4917853557510519,2.105740596409186,0.2140694726715132,-13.59183152438786
18.3,-13.66148512772892,0.2823293839885259,0.1857255188728578,0.4918727297071336,2.107237476481781,0.2170461404843278,-13.66148512772892
18.31,-13.7319570497536,0.2821204611856252,0.1866333171987993,0.4919623551615752,2.108773757970217,0.2200814085123768,-13.7319570497536
18.32,-13.80326889332561,0.2819083160859504,0.1875513053890376,0.4920542591451335,2.110349968188661,0.2231769855410434,-13.80326889332561
18.33,-13.87544289653593,0.2816929052745574,0.1884797193186997,0.492148469431327,2.111966649903582,0.2263346437963346,-13.87544289653593
18.34,-13.94850194682548,0.2814741841668504,0.1894188013963161,0.4922450145514078,2.11362436169727,0.2295562214557451,-13.94850194682548
18.35,-14.02247293256609,0.281252103079451,0.1903688293931936,0.4923439261956155,2.115323719346118,0.2328437273077274,-14.02247293256609
18.36,-14.09737997948076,0.2810266151383016,0.1913300583093817,0.4924452343820923,2.117065312985877,0.2361991389771387,-14.09737997948076
18.37,-14.17324786628549,0.2807976722745675,0.1923027497537997,0.4925489699039418,2.118849749211823,0.2396245069287763,-14.17324786628549
18.38,-14.2501029720041,0.2805652241090919,0.1932871801033314,0.4926551650114324,2.120677662949224,0.2431219866600845,-14.2501029720041
18.39,-14.32797249354594,0.2803292188610686,0.1942836337907955,0.4927638528574398,2.122549708065709,0.2466938177728765,-14.32797249354594
18.4,-14.40688446525657,0.2800896033182091,0.1952924034877444,0.4928750675163005,2.124466557838407,0.2503423274831084,-14.40688446525657
18.41,-14.48686777846897,0.2798463228069095,0.1963137902872677,0.4929888440026642,2.126428905427563,0.2540699342726521,-14.48686777846897
18.42,-14.56795371566083,0.2795993186757426,0.1973481174044314,0.4931052198144962,2.128437490672191,0.2578792023872299,-14.56795371566083
18.43,-14.65017739732015,0.2793485259222662,0.1983957430976533,0.4932242363882361,2.130493125489307,0.261772896415692,-14.65017739732015
18.44,-14.7335683447867,0.279093888689174,0.1994569764517616,0.4933459296013662,2.132596530017266,0.2657536676389678,-14.7335683447867
18.45,-14.81816008499592,0.2788353444975347,0.2005321631072336,0.4934703394368426,2.134748499608864,0.2698243779958281,-14.81816008499592
18.46,-14.90398723782482,0.2785728290310398,0.2016216592734988,0.4935975070512709,2.136949854444167,0.2739880075906219,-14.90398723782482
18.47,-14.99108554365814,0.2783062760930116,0.2027258319832732,0.4937274748018252,2.139201440201069,0.2782476599162701,-14.99108554365814
18.48,-15.07949189095502,0.2780356175634092,0.2038450593469003,0.4938602862731672,2.141504128735663,0.2826065673015188,-15.07949189095502
18.49,-15.16924825065371,0.2777607770440246,0.2049797651222615,0.4939959901785636,2.143858886026316,0.2870682342435067,-15.16924825065371
18.5,-15.26039667521474,0.2774816779394732,0.2061303748012622,0.4941346354002935,2.146266686522761,0.2916362712365699,-15.26039667521474
18.51,-15.35297652814267,0.2771982479346671,0.2072972912876453,0.4942762682418994,2.148728465539469,0.2963142986421269,-15.35297652814267
18.52,-15.44703103172814,0.2769104084179537,0.208480952421056,0.494420938920808,2.151245232222093,0.301106182916397,-15.44703103172814
18.53,-15.54260489847526,0.2766180783092786,0.2096818101849794,0.4945686992191297,2.153818029089752,0.306015960212925,-15.54260489847526
18.54,-15.63974437074971,0.2763211739976734,0.210900331067197,0.494719602522558,2.156447933013697,0.311047844353719,-15.63974437074971
18.55,-15.73850073829986,0.2760196040712912,0.2121370262091414,0.4948737070588027,2.159136112049719,0.3162063624068922,-15.73850073829986
18.56,-15.8389272832325,0.2757132738885774,0.2133924252596698,0.495031073089489,2.16188377698141,0.3214962556285968,-15.8389272832325
18.57,-15.94107396853632,0.2754020935280472,0.2146670309017324,0.4951917580261925,2.164692096308998,0.3269222896810042,-15.94107396853632
18.58,-16.04499533565515,0.2750859659600282,0.2159613865180237,0.4953558236983806,2.167562323440269,0.3324895512841896,-16.04499533565515
18.59,-16.15074792109572,0.2747647909116507,0.21727605408441,0.4955233339791993,2.17049575570627,0.3382033638776502,-16.15074792109572
18.6,-16.25839031290502,0.2744384647791386,0.2186116146745323,0.4956943548398552,2.173493735743592,0.3440692994203898,-16.25839031290502
18.61,-16.36798569886828,0.27410687730125,0.2199686886609293,0.495868956384227,2.176557687667892,0.3500932806707605,-16.36798569886828
18.62,-16.47960079069565,0.2737699129433684,0.2213479272691267,0.4960472120033905,2.179689102875086,0.356281557793997,-16.47960079069565
18.63,-16.59329965857265,0.2734274588973243,0.22274996389924,0.4962291934852858,2.182889454603165,0.3626404954322094,-16.59329965857265
18.64,-16.70915126266177,0.2730793952773216,0.2241754737190461,0.4964149770096808,2.186160303692156,0.3691768560605433,-16.70915126266177
18.65,-16.82722714898959,0.2727255981006254,0.2256251555086257,0.4966046413265354,2.189503267215784,0.3758977313624836,-16.82722714898959
18.66,-16.9476015226093,0.2723659391781628,0.2270997322968614,0.4967982678236442,2.19292002028145,0.3828105592815838,-16.9476015226093
18.67,-17.07036091180055,0.2720002724983683,0.2286000295172354,0.4969959489709148,2.196412445942017,0.3899235192520483,-17.07036091180055
18.68,-17.1955828802005,0.2716284641998541,0.2301268029943633,0.4971977697316774,2.19998230776792,0.3972447228219612,-17.1955828802005
18.69,-17.32335233162728,0.2712503696034739,0.2316808707724547,0.4974038218067621,2.203631501882827,0.4047828604919012,-17.32335233162728
18.7,-17.45375774098104,0.2708658385138593,0.2332630826968344,0.4976142003463808,2.207361999795713,0.4125470764369477,-17.45375774098104
18.71,-17.58689107145914,0.2704747153296375,0.2348743197900006,0.4978290038815673,2.211175848039654,0.4205469857406418,-17.58689107145914
18.72,-17.72285164420358,0.27007683422496,0.2365155220283113,0.4980483373251438,2.215075222445711,0.428792839056131,-17.72285164420358
18.73,-17.86174282999743,0.2696720232243339,0.2381876648611256,0.4982723094327387,2.219062384198996,0.4372954309308562,-17.86174282999743
18.74,-18.00366737963141,0.2692601099641083,0.2398917260087194,0.498501029213128,2.223139616842583,0.4460659493250302,-18.00366737963141
18.75,-18.14873473683325,0.2688409126078612,0.2416287378273592,0.4987346115867293,2.227309327993806,0.4551162716477162,-18.14873473683325
18.76,-18.29705878355348,0.2684142426158612,0.2433997713520911,0.4989731756597805,2.231574019849387,0.4644589119816813,-18.29705878355348
18.77,-18.4487641679401,0.2679798956376153,0.2452059865691331,0.4992168506514916,2.235936396593816,0.4741073266914617,-18.4487641679401
18.78,-18.60397879648101,0.2675376623243168,0.2470485728475237,0.4994657688439184,2.24039923997366,0.4840756332214043,-18.60397879648101
18.79,-18.76283136915193,0.2670873318807128,0.2489287294064879,0.499720063261907,2.24496536882225,0.4943785311160533,-18.76283136915193
18.8,-18.92545886357301,0.2666286812930601,0.2508477247665967,0.4999798746846847,2.249637766195268,0.5050316658281324,-18.92545886357301
18.81,-19.09200409125212,0.2661614788506215,0.2528068773846057,0.5002453493455908,2.254419539884418,0.5160515657009924,-19.09200409125212
18.82,-19.26262260607101,0.2656854751091627,0.2548076075512575,0.5005166451758254,2.259314036897352,0.5274559903280596,-19.26262260607101
18.83,-19.43747266564698,0.2652004159666106,0.2568513622731268,0.5007939227275366,2.26432468205826,0.5392635511904378,-19.43747266564698
18.84,-19.61671711473147,0.2647060401831505,0.2589396295082051,0.5010773468747515,2.269455010346076,0.5514938378904582,-19.61671711473147
18.85,-19.80052795514407,0.264202073396006,0.2610739725366309,0.5013670909430108,2.274708743693405,0.5641676766075246,-19.80052795514407
18.86,-19.98908731301196,0.2636882271787566,0.2632560362949269,0.5016633375688545,2.280089809215677,0.5773072355299507,-19.98908731301196
18.87,-20.1825923208897,0.2631641932592181,0.2654875822492446,0.50196628308822,2.285602422018912,0.5909363172563031,-20.1825923208897
18.88,-20.38123814106208,0.2626296633795407,0.2677703681042272,0.5022761222745015,2.291250810490748,0.6050796819129339,-20.38123814106208
18.89,-20.5852331839996,0.2620843113887044,0.2701062560485274,0.5025930620189663,2.297039467751711,0.6197637918310402,-20.5852331839996
18.9,-20.79479535176304,0.2615277975943335,0.2724971863062997,0.5029173179532388,2.302973093599393,0.6350167331409802,-20.79479535176304
18.91,-21.0101590056118,0.260959762486694,0.2749452201951716,0.5032491205828657,2.30905671048913,0.6508685945578891,-21.0101590056118
18.92,-21.23156316334119,0.2603798369596667,0.2774524686634113,0.5035887049136166,2.315295477487955,0.667351094108622,-21.23156316334119
18.93,-21.45925865887429,0.2597876358660131,0.2800211365192233,0.5039363167538847,2.321694809446688,0.684497971766395,-21.45925865887429
18.94,-21.69350848245337,0.2591827575661326,0.2826535250536559,0.5042922130198598,2.328260387037406,0.7023451218810195,-21.69350848245337
18.95,-21.93459875168407,0.2585647738268371,0.2853521066894441,0.5046566729559824,2.33499836912222,0.7209312531789654,-21.93459875168407
18.96,-22.18281892377181,0.2579332476114349,0.2881193919226568,0.5050299779242834,2.341915025142491,0.740297087813197,-22.18281892377181
18.97,-22.43847390620331,0.2572877219635716,0.2909580112359186,0.5054124236951085,2.349016967078983,0.7604860753363039,-22.43847390620331
18.98,-22.70188390620009,0.2566277200021443,0.2938707143801641,0.5058043202448561,2.3563111519569,0.7815445477345615,-22.70188390620009
18.99,-22.97339347330207,0.2559527407754102,0.2968604296863752,0.5062060027740273,2.363805094242442,0.8035223582206298,-22.97339347330207
19,-23.2533550230638,0.2552622664452615,0.2999301568175923,0.5066178115065862,2.371506497093792,0.8264722398916293,-23.2533550230638
19.01,-23.54213979960962,0.254555756880734,0.303083038799649,0.507040104876278,2.379423505253636,0.8504505535612502,-23.54213979960962
19.02,-23.8401373451891,0.2538326495252647,0.3063223589594889,0.5074732587285337,2.387564698839896,0.875517482298513,-23.8401373451891
19.03,-24.14775919008386,0.2530923680210638,0.309651547898826,0.507917672017652,2.395939209996589,0.9017373556192001,-24.14775919008386
19.04,-24.46543288321772,0.2523343047871369,0.3130741773463222,0.5083737568744197,2.404556546136098,0.9291787884213705,-24.46543288321772
19.05,-24.79360692178397,0.2515578311981305,0.3165939717486531,0.5088419460818068,2.413426741043871,0.9579150829216331,-24.79360692178397
19.06,-25.13275075898621,0.2507622952989269,0.3202148118508644,0.5093226926893522,2.42256035937054,0.9880245428840247,-25.13275075898621
19.07,-25.48336367843299,0.2499470382976596,0.3239407814260249,0.5098164878557347,2.431968849556817,1.019591291711258,-25.48336367843299
19.08,-25.84595975150369,0.2491113611154977,0.3277760920665404,0.5103238287370035,2.441663947614724,1.052704791763745,-25.84595975150369
19.09,-26.22107922057276,0.2482545461868755,0.3317251421710986,0.5108452414936553,2.451658128995755,1.087460830672892,-26.22107922057276
19.1,-26.60928717278516,0.2473758526871657,0.335792511390564,0.5113812777884432,2.461964558847211,1.123961848735211,-26.60928717278516
19.11,-27.01117136500347,0.246474570963563,0.3399829004053335,0.5119325262543495,2.472597331372633,1.162316997850606,-27.01117136500347
19.12,-27.4273484092061,0.2455499155761863,0.3443012608764095,0.5124995922945578,2.483571100940647,1.202643406643068,-27.4273484092061
19.13,-27.85846075559963,0.2446011005428942,0.348752712305216,0.5130831139919152,2.494901409103481,1.245066174145087,-27.85846075559963
19.14,-28.30517821616494,0.2436273229354436,0.3533425658169313,0.5136837598078375,2.506604663785451,1.289719048532961,-28.30517821616494
19.15,-28.7681830812969,0.2426278558479572,0.3580761877955297,0.5143022421104269,2.518698429253781,1.336743958628519,-28.7681830812969
19.16,-29.24820180011377,0.241601865263591,0.3629592830419731,0.5149392935072867,2.531200992381906,1.386293714418277,-29.24820180011377
19.17,-29.74598334264124,0.2405485433906445,0.3679976972308163,0.5155956858404995,2.54413176258547,1.438531183444035,-29.74598334264124
19.18,-30.26230433123796,0.2394670815958473,0.3731974609481237,0.516272227147562,2.557511245626037,1.493630277242534,-30.26230433123796
19.19,-30.79793119201136,0.2383568386949226,0.3785644555927346,0.5169697687513628,2.571361219927878,1.551773626036777,-30.79793119201136
19.2,-31.35369812100786,0.2372170065212235,0.384105094500872,0.5176891946760278,2.585704565837232,1.613159348803503,-31.35369812100786
19.21,-31.93044755429393,0.2360468678705304,0.3898258018893265,0.5184314311452048,2.600565495367565,1.677997196641503,-31.93044755429393
19.22,-32.5289863044141,0.2348459182693966,0.3957326765079444,0.5191974399227142,2.615969464127798,1.746505668586705,-32.5289863044141
19.23,-33.15019405801996,0.2336135350403965,0.4018323458646371,0.5199882305381631,2.631943465299792,1.818921370540643,-33.15019405801996
19.24,-33.79494286140867,0.2323492222931423,0.408131332816256,0.5208048523557302,2.648515923905504,1.895493421799948,-33.79494286140867
19.25,-34.46406489609107,0.2310526443350558,0.414635840838081,0.5216483820660485,2.66571649698025,1.976481291268543,-34.46406489609107
19.26,-35.15844056611277,0.2297234870346988,0.4213523696549919,0.5225199533741435,2.683576736948472,2.062162894377755,-35.15844056611277
19.27,-35.87890818853507,0.2283615983805271,0.4282870743660255,0.5234207286890513,2.702129579939172,2.152827453980427,-35.87890818853507
19.28,-36.62626067277974,0.2269669922438188,0.4354457371175939,0.5243518990413828,2.721409407001143,2.248775382519631,-36.62626067277974
19.29,-37.40130331610471,0.2255397900657255,0.4428341765047281,0.5253147065755416,2.741452580807918,2.350324407922531,-37.40130331610471
19.3,-38.20474360013373,0.2240803136843458,0.4504574848767097,0.5263104072201199,2.762296747110078,2.457799053795176,-38.20474360013373
19.31,-39.03725554536707,0.2225890615016208,0.4583204560174984,0.5273402948745851,2.783981413987389,2.5715370652963,-39.03725554536707
19.32,-39.89942959245881,0.2210667228666731,0.4664272568781329,0.5284056841998849,2.806547674451019,2.691884266420827,-39.89942959245881
19.33,-40.79171949017164,0.2195141891035356,0.4747810821808266,0.5295078920015454,2.830037891445349,2.819188153446169,-40.79171949017164
19.34,-41.71451062358555,0.2179325829062828,0.4833845750420931,0.5306482662260051,2.854496397214218,2.953804689005183,-41.71451062358555
19.35,-42.66798607581715,0.2163231744541335,0.4922390294542503,0.5318281269374567,2.879968315242456,3.096081831128606,-42.66798607581715
19.36,-43.65221136208555,0.2146875100886226,0.5013448454284822,0.533048812321071,2.906500626692798,3.24636754192209,-43.65221136208555
19.37,-44.66700520011083,0.2130272385595766,0.5107008376019703,0.5343116100733626,2.934140764164521,3.404991986752621,-44.66700520011083
19.38,-45.71198798402998,0.2113442418427602,0.5203044449969372,0.5356177914567163,2.962937416827042,3.572269982087169,-45.71198798402998
19.39,-46.7865071303814,0.209640506742931,0.5301513816932127,0.5369685645479874,2.992939568262973,3.748488127868157,-46.7865071303814
19.4,-47.88962219181246,0.2079181502718898,0.5402355158077529,0.5383650731438379,3.024196514414459,3.933897541954319,-47.88962219181246
19.41,-49.02008892863654,0.2061794075556358,0.5505488202585171,0.5398083856543315,3.056757652004899,4.128706799087103,-49.02008892863654
19.42,-50.17631969967952,0.2044265719151419,0.5610811997683974,0.5412994695714141,3.090671922979131,4.333070377449802,-50.17631969967952
19.43,-51.35635709599031,0.202661986694059,0.5718203038311791,0.5428391762782687,3.1259874636902,4.547076466256123,-51.35635709599031
19.44,-52.55784568159144,0.2008879451217731,0.5827515126377664,0.5444281985135714,3.16275059340981,4.770735630819403,-52.55784568159144
19.45,-53.7780203381463,0.1991067575154,0.5938577866428372,0.5460670891696383,3.201006178173432,5.003969014660814,-53.7780203381463
19.46,-55.01373025146732,0.1973206563673405,0.6051200140050184,0.5477562122386467,3.240796398727336,5.246604762377027,-55.01373025146732
19.47,-56.26135439480982,0.1955317847084795,0.616516409337914,0.5494957371649868,3.282160475566686,5.498351896968897,-56.26135439480982
19.48,-57.51695161830791,0.1937421693294726,0.6280235765632076,0.5512856033777648,3.325133646494909,5.758816599309585,-57.51695161830791
19.49,-58.77610973101151,0.1919536896443717,0.639615571867828,0.5531255175528018,3.369746868469427,6.027466364931029,-58.77610973101151
19.5,-60.03420391615554,0.1901681116018113,0.6512654225352558,0.5550149443951202,3.416026328884268,6.303663223025628,-60.03420391615554
19.51,-61.28623079900828,0.1883870245903544,0.662944192244746,0.5569530794684301,3.463992467855086,6.586628118449919,-61.28623079900828
19.52,-62.52703637613132,0.186611920694649,0.6746221077092305,0.5589388680083286,3.513660083464142,6.875469127307128,-62.52703637613132
19.53,-63.75127570916558,0.1848441192407172,0.6862684382754967,0.5609709799015508,3.56503732031616,7.16917137733666,-63.75127570916558
19.54,-64.95353570188308,0.1830848098665337,0.6978520394305825,0.5630478197241106,3.618125485477566,7.4666125427571,-64.95353570188308
19.55,-66.12848420197447,0.1813350273973428,0.7093421227304187,0.5651675538303337,3.672919291222045,7.766586776898365,-66.12848420197447
19.56,-67.27086637622295,0.1795956672831988,0.7207082121443816,0.567328084555541,3.729405723702614,8.067807239310969,-67.27086637622295
19.57,-68.37566162212296,0.1778675210604999,0.73192077436686,0.5695270928717788,3.787564657168393,8.368933570336715,-68.37566162212296
19.58,-69.43815247506963,0.1761512556151655,0.7429516197182841,0.5717620448570886,3.847368545176027,8.668592560361246,-69.43815247506963
19.59,-70.4540296503053,0.1744474486681131,0.7537742869947166,0.5740302288652349,3.908782937542532,8.965403161000449,-70.4540296503053
19.6,-71.41943681387426,0.1727565824094655,0.7643642952777263,0.5763287816887406,3.971766746855628,9.257996808223886,-71.41943681387426
19.61,-72.33105964074443,0.1710790612035571,0.7746995245351525,0.5786547091171657,4.03627239688976,9.545044835262871,-72.33105964074443
19.62,-73.18614101629372,0.1694152153369791,0.7847603146385087,0.5810049295244449,4.102246653895605,9.825275936431682,-73.18614101629372
19.63,-73.98250669734966,0.1677653133389311,0.7945296098225977,0.5833762988853411,4.169631012163172,10.0974957398475,-73.98250669734966
19.64,-74.71861318241022,0.1661295690554515,0.8039931896811358,0.5857656426897108,4.238362332355954,10.36060925003034,-74.71861318241022
19.65,-75.393483837053,0.1645081498130448,0.8131394688875818,0.588169789830764,4.308373610094277,10.61362622617848,-75.393483837053
19.66,-76.00672345492195,0.1629011822704504,0.8219596043586398,0.5905855982798573,4.379594582318262,10.85567681893216,-76.00672345492195
19.67,-76.55848309189828,0.1613087596610127,0.8304474065268609,0.5930099854288395,4.451952541380693,11.0860184565758,-76.55848309189828
19.68,-77.04938425888928,0.1597309437694118,0.8385990960605141,0.5954399463572821,4.525372862806363,11.30403448006176,-77.04938425888928
19.69,-77.48050283269352,0.1581677720409438,0.8464132787606954,0.5978725792720702,4.599779809968406,11.50924002713919,-77.48050283269352
19.7,-77.85328403786112,0.1566192592620361,0.8538906566085106,0.6003050996310948,4.675097059730315,11.70127526813679,-77.85328403786112
19.71,-78.16948835869151,0.1550854013378255,0.8610338293756848,0.6027348501332744,4.751248146428148,11.87990065791074,-78.16948835869151
19.72,-78.43114030295807,0.1535661790644335,0.8678471316942924,0.6051593194956979,4.82815722533639,12.04499216647005,-78.43114030295807
19.73,-78.64045640936331,0.1520615595473999,0.8743363390056798,0.6075761405818096,4.905749227876787,12.196529564322,-78.64045640936331
19.74,-78.79980266323878,0.1505714984767868,0.8805084949692279,0.6099830966927816,4.983950293905159,12.33458861649506,-78.79980266323878
19.75,-78.91163399098069,0.1490959428178883,0.886371685578451,0.6123781296020023,5.062688289351589,12.45933017712907,-78.91163399098069
19.76,-78.97845958376971,0.1476348308867456,0.891934841476193,0.6147593290811849,5.141892735063875,12.57098951055855,-78.97845958376971
19.77,-79.00280140604957,0.146188094537497,0.8972075620581734,0.6171249364779445,5.22149519714768,12.66986616960647,-79.00280140604957
19.78,-78.98715404105783,0.1447556602231975,0.9021999216098688,0.6194733411527866,5.301429449902424,12.7563126673682,-78.98715404105783
